Title,source,source link,link,link date
Problematic Substance Use by DoD Personnel,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101004p.pdf,2021-01-29 14:33
DoD Civilian Employee Drug-Free Workplace Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101009p.pdf?ver=2018-06-28-074214-763,2021-01-29 14:33
Health Promotion and Disease Prevention,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101010p.PDF?ver=2019-04-08-104413-847,2021-01-29 14:33
Technical Procedures for the Military Personnel Drug Abuse Testing Program (MPDATP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101016p.pdf?ver=2019-04-08-125322-713,2021-01-29 14:33
"DoD Civilian Employee Morale, Welfare, and Recreation (MWR) Activities and Supporting Nonappropriated Fund Instrumentalities (NAFI)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101508p.pdf,2021-01-29 14:33
Professional U.S. Scouting Organization Operations At U.S. Military Installations Overseas,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101509p.pdf?ver=2019-04-08-125321-243,2021-01-29 14:33
"Military Morale, Welfare, and Recreation (MWR) Programs",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101510p.pdf?ver=2019-04-08-125319-650,2021-01-29 14:33
Lodging Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101511p.pdf?ver=2019-08-12-095734-877,2021-01-29 14:33
Lodging Program Resource Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101512p.pdf,2021-01-29 14:33
"DoD Procedures for Implementing Public-Private Ventures (PPVS) for Morale, Welfare and Recreation (MWR), and Armed Services Exchange Category C Revenue-Generating Activities",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101513p.pdf,2021-01-29 14:33
"Establishment, Management, and Control of Nonappropriated Fund Instrumentalities and Financial Management of Supporting Resources",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101515p.pdf?ver=2019-04-08-125317-820,2021-01-29 14:33
Harassment Prevention and Response in the Armed Forces,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102003p.PDF?ver=DAAzonEUeFb8kUWRbT9Epw%3d%3d,2021-01-29 14:33
Harassment Prevention and Responses for DoD Civilian Employees,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102004p.pdf?ver=2020-06-30-115752-867,2021-01-29 14:33
DoD Diversity and Inclusion Management Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102005p.pdf?ver=2020-09-09-112958-573,2021-01-29 14:33
National Security Education Program (NSEP) and NSEP Service Agreement,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102502_dodi_2017.pdf,2021-01-29 14:33
DoD STARBASE Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102507p.pdf?ver=ux0-vlM5Hkq8eVfj89td4Q%3d%3d,2021-01-29 14:33
National Guard Youth Challenge Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102508p.pdf?ver=lTHOzHCwpMu69OI5BDsGAg%3d%3d,2021-01-29 14:33
"Science, Mathematics, and Research for Transformation (SMART) Defense Education Program",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102509_dodi_2016.pdf?ver=2018-10-24-081732-327,2021-01-29 14:33
Chief Financial Officer (CFO) Academy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102510p.pdf?ver=2018-06-22-083205-007,2021-01-29 14:33
" DoD Science, Technology, Engineering, and Mathematics (STEM) Education Programs and Activities",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102511p.pdf?ver=2020-08-26-102256-227,2021-01-29 14:33
Victim and Witness Assistance ,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/103002p.pdf?ver=2020-09-02-122420-227,2021-01-29 14:33
Telework Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/103501p.pdf,2021-01-29 14:33
National Defense Executive Reserve (NDER),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110006p.pdf,2021-01-29 14:33
DoD Surveys,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110013p.pdf?ver=2019-04-08-125316-290,2021-01-29 14:33
Equal Opportunity in Off-Base Housing,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110016p.pdf,2021-01-29 14:33
Voluntary Services in the Department of Defense,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110021p.pdf?ver=2019-04-15-120138-457,2021-01-29 14:33
Policy and Procedures for Determining Workforce Mix,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110022p.pdf?ver=2019-03-11-081731-063,2021-01-29 14:33
Detail of Personnel to OSD,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110023p.pdf?ver=2020-06-01-091509-773,2021-01-29 14:33
Innovative Readiness Training (IRT): Support and Services for Eligible Organizations and Activities Outside Department of Defense,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110024p.pdf?ver=2020-05-05-125649-050,2021-01-29 14:33
National Language Service Corps (NLSC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/111002p.pdf,2021-01-29 14:33
Programming and Accounting for Active Component (AC) Military Manpower,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/112011p.pdf,2021-01-29 14:33
Vending Facility Program for the Blind on DoD-Controlled Federal Property,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/112503p.pdf?ver=2019-03-11-081730-423,2021-01-29 14:33
Qualitative Distribution of Military Manpower,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/114501p.pdf?ver=2019-03-22-095340-833,2021-01-29 14:33
Screening the Ready Reserve,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120007p.PDF?ver=hqZfWCbTPwE7yvbmxALGBA%3d%3d,2021-01-29 14:33
Assignment to and Transfer Between Reserve Categories and Discharge from Reserve Status,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120015p.pdf?ver=2019-11-07-071740-817,2021-01-29 14:33
The United States Property and Fiscal Officer (USPFO) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120018p.pdf,2021-01-29 14:33
"Civilian Employment and Reemployment Rights for Service Members, Former Service Members and Applicants of the Uniformed Services",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120512p.pdf?ver=2019-03-11-081728-330,2021-01-29 14:33
Junior Reserve Officers' Training Corps (JROTC) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120513p.pdf,2021-01-29 14:33
Full-Time Support (FTS) to the Reserve Components,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120518p.pdf?ver=2020-06-05-095821-867,2021-01-29 14:33
Reserve Component Incentive Programs Procedures,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120521p.pdf,2021-01-29 14:33
Employer Support of the Guard and Reserve (ESGR),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120522_dodi_2017.pdf,2021-01-29 14:33
"Uniform Reserve, Training, and, Retirement Categories for the Reserve Components",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121506p.pdf?ver=2019-03-11-081732-937,2021-01-29 14:33
Service Credit for Non-Regular Retirement,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121507p.pdf?ver=2019-07-30-074549-967,2021-01-29 14:33
Senior Reserve Officers' Training Corps (ROTC) Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121508p.pdf?ver=2019-01-29-121836-737,2021-01-29 14:33
Ready Reserve Member Participation Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121513p.pdf,2021-01-29 14:33
Military Reserve Exchange Program (MREP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121515p.pdf?ver=2019-01-29-122059-877,2021-01-29 14:33
Educational Requirements for Appointment to a Grade Above First Lieutenant or Lieutenant (Junior Grade) in a Reserve Component,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121517p.pdf,2021-01-29 14:33
Reserve Component (RC) Use of Electronic-Based Distributed Learning Methods for Training,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121521p.pdf,2021-01-29 14:33
"Reserve Component Representation, North Atlantic Treaty Organization (NATO) National Reserve Forces Committee (NRFC) and NATO Schools",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121522p.pdf,2021-01-29 14:33
Equipping the Reserve Forces,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/122506p.pdf?ver=2019-02-26-152341-873,2021-01-29 14:33
Reserve Component (RC) Facilities Programs and Unit Stationing,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/122508p.pdf?ver=2020-02-28-131945-657,2021-01-29 14:33
Billeting for Reserve Component Members,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/122509p.pdf,2021-01-29 14:33
Management of the Standby Reserve,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/123509p.pdf,2021-01-29 14:33
Management of Individual Mobilization Augmentees (IMAs),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/123511p.pdf,2021-01-29 14:33
Accessing the Reserve Components (RC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/123512p.pdf?ver=2019-02-26-152340-327,2021-01-29 14:33
Administration and Management of the Individual Ready Reserve (IRR) and the Inactive National Guard (ING),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/123513p.pdf,2021-01-29 14:33
Reserve Component (RC) Line of Duty Determination for Medical and Dental Treatments and Incapacitation Pay Entitlements,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/124101p.pdf,2021-01-29 14:33
Reserve Income Replacement Program (RIRP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/124105p.pdf?ver=2018-05-15-103536-647,2021-01-29 14:33
TRICARE Reserve Select and TRICARE Retired Reserve Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/124106p.pdf?ver=2019-07-24-072925-743,2021-01-29 14:33
DoD Reserve Forces Senior Enlisted Advisors Council,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/125002p.pdf,2021-01-29 14:33
Inter-Service and Inter-Component Transfers of Service Members,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130004_dodi_2017.pdf,2021-01-29 14:33
Conscientious Objectors,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130006_dodi_2017.pdf,2021-01-29 14:33
Military Funeral Support,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130015p.pdf?ver=2017-12-27-134056-950,2021-01-29 14:33
Religious Liberty in the Military Services,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130017p.pdf?ver=2020-09-01-151756-730,2021-01-29 14:33
"Department of Defense (DoD) Personnel Casualty Matters, Policies, and Procedures",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130018p.pdf?ver=2019-02-26-152332-123,2021-01-29 14:33
DoD Joint Officer Management (JOM) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130019p.pdf?ver=2018-04-03-114842-923,2021-01-29 14:33
Recovery Coordination Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130024p.pdf,2021-01-29 14:33
Guidance for the Education and Employment Initiative (E21) and Operation Warfighter (OWF),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130025p.pdf,2021-01-29 14:33
Operation of the DoD Financial Management Certification Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130026p.pdf?ver=2018-05-17-074713-990,2021-01-29 14:33
Guidance on the Use of Service Dogs by Service Members,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130027p.pdf,2021-01-29 14:33
Military Service by Transgender Persons and Persons With Gender Dysphoria,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130028p.pdf?ver=2020-09-04-115910-477,2021-01-29 14:33
Accession Processing Data Collection Forms,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130402p.pdf,2021-01-29 14:33
DoD Military Personnel Accession Testing Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130412p.pdf,2021-01-29 14:33
Acquisition and Use of Criminal History Record Information for Military Recruiting Purposes,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130423p.pdf,2021-01-29 14:33
Use of Directory Information on Secondary School Students for Military Recruiting Purposes,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130424p.pdf,2021-01-29 14:33
Fulfilling the Military Service Obligation (MSO),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130425p.pdf,2021-01-29 14:33
"Qualification Standards for Enlistment, Appointment, and Induction",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130426p.pdf?ver=2018-10-26-085822-050,2021-01-29 14:33
Guidance for the Appointment of Chaplains for the Military Departments,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130428p.pdf?ver=2019-02-26-152326-953,2021-01-29 14:33
"Administration of Enlistment Bonuses, Accession Bonuses for New Officers in Critical Skills, Selective Reenlistment Bonuses, and Critical Skills Retention Bonuses for Active Members",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130429p.pdf?ver=2019-02-26-152329-030,2021-01-29 14:33
Enlisted Bonus Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130431p.PDF?ver=ANzBnA5RZLU7evlDrmnN9g%3d%3d,2021-01-29 14:33
Military Services Recruiting Related Reports,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130432p.pdf?ver=2019-02-26-152342-093,2021-01-29 14:33
Protecting Against Inappropriate Relations During Recruiting and Entry Level Training,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130433p.pdf?ver=2019-08-12-151822-327,2021-01-29 14:33
General Bonus Authority for Officers,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130434p.pdf,2021-01-29 14:33
Military Marketing,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130435p.pdf?ver=2020-06-25-145800-150,2021-01-29 14:33
Education Loan Repayment Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130436p.pdf?ver=2018-09-12-130446-153,2021-01-29 14:33
DoD Physical Fitness and Body Fat Programs Procedures,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130803p.pdf,2021-01-29 14:33
Rank and Seniority of Commissioned Officers,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131001p.pdf,2021-01-29 14:33
Original Appointment of Officers,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131002p.pdf,2021-01-29 14:33
Department of Defense Occupational Information Collection and Reporting,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131201p.pdf,2021-01-29 14:33
Entry Grade Credit for Commissioned Officers and Warrant Officers,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131203p.pdf?ver=ohmR2CD5y7sUVGRda3iVVw%3d%3d,2021-01-29 14:33
Utilization of Enlisted Aides (EAs) on Personal Staffs of General and Flag Officers (G/FOs),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131509p.pdf?ver=2019-06-06-125750-887,2021-01-29 14:33
Special Separation Policies for Survivorship,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131515p.pdf,2021-01-29 14:33
Procedures for Military Personnel Assignments,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131518p.pdf?ver=2019-06-25-112403-130,2021-01-29 14:33
The Exceptional Family Member Program (EFMP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131519p.pdf,2021-01-29 14:33
Management of Department of Defense (DoD) Foreign Area Officer (FAO) Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131520p.pdf,2021-01-29 14:33
"Military Officer Actions Requiring Presidential, Secretary of Defense, or Under Secretary of Defense for Personnel and Readiness Approval or Senate Confirmation",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132004p.pdf,2021-01-29 14:33
Continuation of Commissioned Officers on Active Duty and on the Reserve Active-Status List,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132008p.pdf?ver=2020-08-28-154900-367,2021-01-29 14:33
