Title,source,source link,link,link date,downloaded on,download success,file name,file path
Disability Evaluation System (DES) Manual: Quality Assurance Program (QAP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/133218vol3.pdf,2021-01-29 14:34,2021-01-30 12:59,True,133218vol3.pdf,../documents/pdfs/DoD/manuals/133218vol3.pdf
Defense Manpower Data Center Domain Values for Military Personnel Data Extracts,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/133605m.PDF?ver=s94qg1UL6c5evvxKTH-9Bg%3d%3d,2021-01-29 14:34,,False,None,None
DoD Food Service Program (DFSP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/133810m.pdf?ver=2019-08-26-085742-383,2021-01-29 14:34,2021-01-30 12:59,True,133810m.pdf,../documents/pdfs/DoD/manuals/133810m.pdf
DoD Identity Management: DoD Self-Service (DS) Logon Program and Credential,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/134102_vol1.pdf?ver=2019-03-26-082013-227,2021-01-29 14:34,2021-01-30 12:59,True,134102_vol1.pdf,../documents/pdfs/DoD/manuals/134102_vol1.pdf
Special Compensation for Assistance with Activities Of Daily Living (SCAADL) Process,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/134112m.pdf,2021-01-29 14:34,2021-01-30 13:00,True,134112m.pdf,../documents/pdfs/DoD/manuals/134112m.pdf
Administrative And Logistic Responsibilities For DoD Dependents Schools,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/134206m.pdf,2021-01-29 14:34,2021-01-30 13:00,True,134206m.pdf,../documents/pdfs/DoD/manuals/134206m.pdf
Implementation of Early Intervention and Special Education Services to Eligible DoD Dependents,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/134212m.pdf,2021-01-29 14:34,2021-01-30 13:00,True,134212m.pdf,../documents/pdfs/DoD/manuals/134212m.pdf
Manual of Military Decorations and Awards: Medal of Honor,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/134833_Vol1.PDF?ver=103X2lC-z6ECdoT0q0rcgQ%3d%3d,2021-01-29 14:34,,False,None,None
"Manual of Military Decorations and Awards: DoD Service Awards Campaign, Expeditionary, and Service Medals",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/134833_Vol2.PDF?ver=2019-06-20-104933-253,2021-01-29 14:34,,False,None,None
Manual Of Military Decorations And Awards: DoD-Wide Personal Performance And Valor Decorations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/134833_vol3.PDF?ver=2K2kzo6dWT7XPT9ohg2RGg%3d%3d,2021-01-29 14:34,,False,None,None
Manual Of Military Decorations And Awards: DoD Joint Decorations And Awards,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/134833-V4p.PDF?ver=lPq-urI0B9-oGXmzW5nPHA%3d%3d,2021-01-29 14:34,,False,None,None
Department Of Defense Civilian Personnel Manual (CPM),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Directives/issuances/140025/,2021-01-29 14:34,,False,None,None
Background Checks on Individuals in Department of Defense Child Development and Youth Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/140205_dodm_2017b.pdf,2021-01-29 14:34,2021-01-30 13:00,True,140205_dodm_2017b.pdf,../documents/pdfs/DoD/manuals/140205_dodm_2017b.pdf
DoD Manual For Foreign National Compensation,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/141608m.pdf,2021-01-29 14:34,2021-01-30 13:00,True,141608m.pdf,../documents/pdfs/DoD/manuals/141608m.pdf
Secretary of Defense Honorary Awards,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/143204m.pdf?ver=2018-08-10-073633-150,2021-01-29 14:34,2021-01-30 13:00,True,143204m.pdf,../documents/pdfs/DoD/manuals/143204m.pdf
Department Of Defense Headquarters Continuity Plan (U),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/s302026p.pdf?ver=8dr0joTAKtx709qMejkfCw%3d%3d,2021-01-29 14:34,2021-01-30 13:00,True,s302026p.pdf,../documents/pdfs/DoD/manuals/s302026p.pdf
"OSD Defense Crisis Management (CrM) Procedures
(This website is not authorized to post controlled documents. DoD PKI certificate required to access this document.)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://directives.whs.mil/issuances/O302044M.pdf,2021-01-29 14:34,,False,None,None
Defense Support Of Civil Authorities: Overview,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/302501vol1.pdf?ver=ED1sbmwfD9IDBwiBh1UJKg%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,302501vol1.pdf,../documents/pdfs/DoD/manuals/302501vol1.pdf
Defense Support Of Civil Authorities: DoD Incident Response,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/302501_vol02.pdf,2021-01-29 14:34,2021-01-30 13:02,True,302501_vol02.pdf,../documents/pdfs/DoD/manuals/302501_vol02.pdf
"Defense Support Of Civil Authorities: Pre-Planned DoD Support Of Law Enforcement Agencies, Special Events, Community Engagement, And Other Non-DoD Entities",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/302501_vol03.pdf?ver=2019-06-06-125207-843,2021-01-29 14:34,2021-01-30 13:02,True,302501_vol03.pdf,../documents/pdfs/DoD/manuals/302501_vol03.pdf
DoD Intelligence and Security Training Standards,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/311511m.PDF?ver=nGnn4SgiJutWzdddEWtPsg%3d%3d,2021-01-29 14:34,,False,None,None
"DoD Chemical, Biological, adn Radiological (CBR) Clearance Guidance for Platforms and Materiel",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/314503m.pdf?ver=2019-05-09-080357-840,2021-01-29 14:34,2021-01-30 13:02,True,314503m.pdf,../documents/pdfs/DoD/manuals/314503m.pdf
DoD Nuclear Weapon System Safety Program Manual,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/315002m.pdf?ver=2018-10-05-093159-737,2021-01-29 14:34,2021-01-30 13:02,True,315002m.pdf,../documents/pdfs/DoD/manuals/315002m.pdf
Nuclear Weapon Accident Response Procedures (NARP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/315008m.pdf?ver=2018-10-05-090638-530,2021-01-29 14:34,2021-01-30 13:02,True,315008m.pdf,../documents/pdfs/DoD/manuals/315008m.pdf
Principles and Operational Parameters of the DoD Scientific and Technical Information Program (STIP): General Processes,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/320014m_vol1.pdf?ver=2019-02-25-134057-707,2021-01-29 14:34,2021-01-30 13:02,True,320014m_vol1.pdf,../documents/pdfs/DoD/manuals/320014m_vol1.pdf
Principles and Operational Parameters of the DoD Scientific and Technical Information Program (STIP): Information Analysis Centers (LACS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/320014_vol2.pdf?ver=2019-02-25-134054-783,2021-01-29 14:34,2021-01-30 13:02,True,320014_vol2.pdf,../documents/pdfs/DoD/manuals/320014_vol2.pdf
DoD Collection Management (CM) Accreditation and Certification,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/330502m.PDF?ver=htjAjdM9jy1nORKnre-Ggg%3d%3d,2021-01-29 14:34,,False,None,None
Cryptologic Accreditation And Certification,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/330509m.PDF?ver=F-YbcXLRF_H3ZYlRm_Owsw%3d%3d,2021-01-29 14:34,,False,None,None
DoD Geospatial Intelligence (GEOINT) Accreditation and Certification,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/330510m.pdf?ver=2020-09-15-122425-393,2021-01-29 14:34,2021-01-30 13:02,True,330510m.pdf,../documents/pdfs/DoD/manuals/330510m.pdf
DoD Security Accreditation And Certification,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/330513m.pdf?ver=2018-04-26-081410-183,2021-01-29 14:34,2021-01-30 13:02,True,330513m.pdf,../documents/pdfs/DoD/manuals/330513m.pdf
Federal Logistics Information System (FLIS) Procedures,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/410039m.pdf?ver=2019-06-04-090814-687,2021-01-29 14:34,2021-01-30 13:02,True,410039m.pdf,../documents/pdfs/DoD/manuals/410039m.pdf
Model Designation Of Military Aerospace Vehicles,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/412015l.pdf?ver=2018-12-11-100011-077,2021-01-29 14:34,2021-01-30 13:02,True,412015l.pdf,../documents/pdfs/DoD/manuals/412015l.pdf
Defense Standardization Program (DSP) Procedures,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/412024m.pdf?ver=2018-11-06-141612-307,2021-01-29 14:34,2021-01-30 13:02,True,412024m.pdf,../documents/pdfs/DoD/manuals/412024m.pdf
DoD Supply Chain Materiel Management Procedures: Operational Requirements,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol01.pdf?ver=CwN59I9vvM31rbOnVTZ2OA%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol01.pdf,../documents/pdfs/DoD/manuals/414001m_vol01.pdf
DoD Supply Chain Materiel Management Procedures: Demand and Supply Planning,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol02.pdf?ver=G5hlMU14vEkNrNGbf7stjw%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol02.pdf,../documents/pdfs/DoD/manuals/414001m_vol02.pdf
DoD Supply Chain Materiel Management Procedures: Materiel Sourcing,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol03.pdf?ver=LLTyDgC4EN3-3DNYK7PegA%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol03.pdf,../documents/pdfs/DoD/manuals/414001m_vol03.pdf
DoD Supply Chain Materiel Management Procedures: Make and Maintain Materiel,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol04.pdf?ver=2019-11-01-064752-410,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol04.pdf,../documents/pdfs/DoD/manuals/414001m_vol04.pdf
DoD Supply Chain Materiel Management Procedures: Delivery of Materiel,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol05.pdf?ver=2018-09-17-125611-903,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol05.pdf,../documents/pdfs/DoD/manuals/414001m_vol05.pdf
"DoD Supply Chain Materiel Management Procedures: Materiel Returns, Retention, and Disposition",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol6.pdf?ver=XhxS9PL3WMT_sUO7zuoCjg%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol6.pdf,../documents/pdfs/DoD/manuals/414001m_vol6.pdf
DoD Supply Chain Materiel Management Procedures: Supporting Technologies,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol07.pdf?ver=Pgw9Hwlt8xm63eT6x7R0gg%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol07.pdf,../documents/pdfs/DoD/manuals/414001m_vol07.pdf
DoD Supply Chain Materiel Management Procedures: Materiel Data Management and Exchange,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol08.pdf?ver=2019-10-21-094350-087,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol08.pdf,../documents/pdfs/DoD/manuals/414001m_vol08.pdf
DoD Supply Chain Materiel Management Procedures: Materiel Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol09.pdf?ver=zeTVy8SrQMxdHQQsthn_Ww%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol09.pdf,../documents/pdfs/DoD/manuals/414001m_vol09.pdf
DoD Supply Chain Materiel Management Procedures: Supply Chain Inventory Reporting And Metrics,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol10.pdf?ver=vyJZ6G2YWCU5cHiQt52myw%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol10.pdf,../documents/pdfs/DoD/manuals/414001m_vol10.pdf
DoD Supply Chain Materiel Management Procedures: Inventory Accountability And Special Management And Handling,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001_vol11.pdf?ver=2020-06-09-120839-753,2021-01-29 14:34,2021-01-30 13:02,True,414001_vol11.pdf,../documents/pdfs/DoD/manuals/414001_vol11.pdf
DoD Supply Chain Materiel Management Procedures: Sales and Operations Planning,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/414001m/414001m_vol12.pdf?ver=QAl_lIwvN--tprwkj_ftqA%3d%3d,2021-01-29 14:34,2021-01-30 13:02,True,414001m_vol12.pdf,../documents/pdfs/DoD/manuals/414001m_vol12.pdf
DoD Management of Energy Commodities: Overview,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol1.pdf?ver=2019-04-02-134414-097,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol1.pdf,../documents/pdfs/DoD/manuals/414025m_vol1.pdf
DoD Management of Energy Commodities: Records Retention and Forms Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol2.pdf?ver=2019-04-04-102840-683,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol2.pdf,../documents/pdfs/DoD/manuals/414025m_vol2.pdf
DoD Management of Energy Commodities: Fuel Cards,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol3.pdf?ver=2019-04-02-134408-160,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol3.pdf,../documents/pdfs/DoD/manuals/414025m_vol3.pdf
DoD Management of Energy Commodities: Quality and Technical Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol4.pdf?ver=2019-04-02-134857-347,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol4.pdf,../documents/pdfs/DoD/manuals/414025m_vol4.pdf
"DoD Management of Energy Commodities: Support of Joint Operations, Contingencies, Civil Authorities, and Military Exercies",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025-m-vol5.pdf?ver=2019-04-04-124636-557,2021-01-29 14:34,2021-01-30 13:02,True,414025-m-vol5.pdf,../documents/pdfs/DoD/manuals/414025-m-vol5.pdf
DoD Management of Energy Commodities: Defense Fuel Support Point (DFSP) Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025-m-vol6.pdf?ver=2019-04-04-105833-133,2021-01-29 14:34,2021-01-30 13:02,True,414025-m-vol6.pdf,../documents/pdfs/DoD/manuals/414025-m-vol6.pdf
DoD Management of Energy Commodities: Mobility Energy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol7.pdf?ver=2019-04-04-103837-950,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol7.pdf,../documents/pdfs/DoD/manuals/414025m_vol7.pdf
DoD Management of Energy Commodities: Energy Commodity Infrastructure Operations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025_vol8.pdf?ver=2019-04-05-120409-200,2021-01-29 14:34,2021-01-30 13:02,True,414025_vol8.pdf,../documents/pdfs/DoD/manuals/414025_vol8.pdf
DoD Management of Energy Commodities: Defense Fuel Support Point (DFSP) Bulk Petroleum Inventory Accounting,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol9.pdf?ver=2019-04-04-104857-750,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol9.pdf,../documents/pdfs/DoD/manuals/414025m_vol9.pdf
DoD Management of Energy Commodities: Sales Accountability and Documentation Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol10.pdf?ver=2019-04-04-105429-593,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol10.pdf,../documents/pdfs/DoD/manuals/414025m_vol10.pdf
DoD Management of Energy Commodities: Defense Fuel Support Point (DFSP) Inventory Accounting Investigations,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol11.pdf?ver=2019-04-04-103120-230,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol11.pdf,../documents/pdfs/DoD/manuals/414025m_vol11.pdf
"DoD Management of Energy Commodities: Defense Fuel Support Point (DFSP) Inventory Ordering, Receipts and Shipments",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414025m_vol12.pdf?ver=2019-04-04-110506-123,2021-01-29 14:34,2021-01-30 13:02,True,414025m_vol12.pdf,../documents/pdfs/DoD/manuals/414025m_vol12.pdf
DoD Integrated Material Management (IMM) For Consumable Items: Operating Procedures for Item Management Coding (IMC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414026m_v1.pdf?ver=2019-02-25-123847-540,2021-01-29 14:34,2021-01-30 13:02,True,414026m_v1.pdf,../documents/pdfs/DoD/manuals/414026m_v1.pdf
DoD Integrated Material Management (IMM) for Consumable Items: Item Management Coding (IMC) Criteria,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414026_vol02.PDF?ver=2020-03-06-100526-033,2021-01-29 14:34,,False,None,None
DoD Integrated Material Management (IMM) for Consumable Items: Item Management Coding (IMC) Application,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414026m_vol3.pdf?ver=2019-02-25-123818-523,2021-01-29 14:34,2021-01-30 13:02,True,414026m_vol3.pdf,../documents/pdfs/DoD/manuals/414026m_vol3.pdf
DoD Integrated Material Management (IMM) for Consumable Items: Logistics Reassignment (LR),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414026m_vol4.pdf?ver=2018-11-30-093627-840,2021-01-29 14:34,2021-01-30 13:02,True,414026m_vol4.pdf,../documents/pdfs/DoD/manuals/414026m_vol4.pdf
"DoD Integrated Material Management (IMM) for Consumable Items: Reporting, Auditing, and Financial Management",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414026m_vol5.pdf?ver=2019-02-25-123833-383,2021-01-29 14:34,2021-01-30 13:02,True,414026m_vol5.pdf,../documents/pdfs/DoD/manuals/414026m_vol5.pdf
DoD Integrated Materiel Management (IMM) for Consumable Items: Supply Support Requests (SSRS),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414026m_vol6.pdf?ver=2019-02-25-123843-587,2021-01-29 14:34,2021-01-30 13:02,True,414026m_vol6.pdf,../documents/pdfs/DoD/manuals/414026m_vol6.pdf
DoD Shelf-Life Management Program: Program Administration,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414027_vol1.PDF?ver=2019-12-11-140524-843,2021-01-29 14:34,,False,None,None
DoD Shelf-Life Management Program: Materiel Quality Control Storage Standards,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414027_vol02.pdf?ver=2019-11-07-071905-253,2021-01-29 14:34,2021-01-30 13:02,True,414027_vol02.pdf,../documents/pdfs/DoD/manuals/414027_vol02.pdf
"Issue, Use, and Disposal of Wood Packaging Material (WPM)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodm/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodm/414065m.pdf?ver=2020-07-02-102304-973,2021-01-29 14:34,2021-01-30 13:02,True,414065m.pdf,../documents/pdfs/DoD/manuals/414065m.pdf
