Title,source,source link,link,link date,downloaded on,download success,file name,file path
DoD Civilian Flags,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/100515p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,100515p.pdf,../documents/pdfs/DoD/instructions/100515p.pdf
Commander in Chief's Annual Award for Installation Excellence,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/100516p.pdf?ver=2019-12-18-144006-277,2021-01-29 14:33,2021-01-30 11:54,True,100516p.pdf,../documents/pdfs/DoD/instructions/100516p.pdf
Military Personnel Drug Abuse Testing Program (MPDATP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101001p.pdf?ver=2019-04-08-104416-893,2021-01-29 14:33,2021-01-30 11:54,True,101001p.pdf,../documents/pdfs/DoD/instructions/101001p.pdf
Problematic Substance Use by DoD Personnel,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101004p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,101004p.pdf,../documents/pdfs/DoD/instructions/101004p.pdf
DoD Civilian Employee Drug-Free Workplace Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101009p.pdf?ver=2018-06-28-074214-763,2021-01-29 14:33,2021-01-30 11:54,True,101009p.pdf,../documents/pdfs/DoD/instructions/101009p.pdf
Health Promotion and Disease Prevention,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101010p.PDF?ver=2019-04-08-104413-847,2021-01-29 14:33,,False,None,None
Technical Procedures for the Military Personnel Drug Abuse Testing Program (MPDATP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101016p.pdf?ver=2019-04-08-125322-713,2021-01-29 14:33,2021-01-30 11:54,True,101016p.pdf,../documents/pdfs/DoD/instructions/101016p.pdf
"DoD Civilian Employee Morale, Welfare, and Recreation (MWR) Activities and Supporting Nonappropriated Fund Instrumentalities (NAFI)",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101508p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,101508p.pdf,../documents/pdfs/DoD/instructions/101508p.pdf
Professional U.S. Scouting Organization Operations At U.S. Military Installations Overseas,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101509p.pdf?ver=2019-04-08-125321-243,2021-01-29 14:33,2021-01-30 11:54,True,101509p.pdf,../documents/pdfs/DoD/instructions/101509p.pdf
"Military Morale, Welfare, and Recreation (MWR) Programs",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101510p.pdf?ver=2019-04-08-125319-650,2021-01-29 14:33,2021-01-30 11:54,True,101510p.pdf,../documents/pdfs/DoD/instructions/101510p.pdf
Lodging Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101511p.pdf?ver=2019-08-12-095734-877,2021-01-29 14:33,2021-01-30 11:54,True,101511p.pdf,../documents/pdfs/DoD/instructions/101511p.pdf
Lodging Program Resource Management,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101512p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,101512p.pdf,../documents/pdfs/DoD/instructions/101512p.pdf
"DoD Procedures for Implementing Public-Private Ventures (PPVS) for Morale, Welfare and Recreation (MWR), and Armed Services Exchange Category C Revenue-Generating Activities",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101513p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,101513p.pdf,../documents/pdfs/DoD/instructions/101513p.pdf
"Establishment, Management, and Control of Nonappropriated Fund Instrumentalities and Financial Management of Supporting Resources",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/101515p.pdf?ver=2019-04-08-125317-820,2021-01-29 14:33,2021-01-30 11:54,True,101515p.pdf,../documents/pdfs/DoD/instructions/101515p.pdf
Harassment Prevention and Response in the Armed Forces,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102003p.PDF?ver=DAAzonEUeFb8kUWRbT9Epw%3d%3d,2021-01-29 14:33,,False,None,None
Harassment Prevention and Responses for DoD Civilian Employees,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102004p.pdf?ver=2020-06-30-115752-867,2021-01-29 14:33,2021-01-30 11:54,True,102004p.pdf,../documents/pdfs/DoD/instructions/102004p.pdf
DoD Diversity and Inclusion Management Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102005p.pdf?ver=2020-09-09-112958-573,2021-01-29 14:33,2021-01-30 11:54,True,102005p.pdf,../documents/pdfs/DoD/instructions/102005p.pdf
National Security Education Program (NSEP) and NSEP Service Agreement,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102502_dodi_2017.pdf,2021-01-29 14:33,2021-01-30 11:54,True,102502_dodi_2017.pdf,../documents/pdfs/DoD/instructions/102502_dodi_2017.pdf
DoD STARBASE Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102507p.pdf?ver=ux0-vlM5Hkq8eVfj89td4Q%3d%3d,2021-01-29 14:33,2021-01-30 11:54,True,102507p.pdf,../documents/pdfs/DoD/instructions/102507p.pdf
National Guard Youth Challenge Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102508p.pdf?ver=lTHOzHCwpMu69OI5BDsGAg%3d%3d,2021-01-29 14:33,2021-01-30 11:54,True,102508p.pdf,../documents/pdfs/DoD/instructions/102508p.pdf
"Science, Mathematics, and Research for Transformation (SMART) Defense Education Program",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102509_dodi_2016.pdf?ver=2018-10-24-081732-327,2021-01-29 14:33,2021-01-30 11:54,True,102509_dodi_2016.pdf,../documents/pdfs/DoD/instructions/102509_dodi_2016.pdf
Chief Financial Officer (CFO) Academy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102510p.pdf?ver=2018-06-22-083205-007,2021-01-29 14:33,2021-01-30 11:54,True,102510p.pdf,../documents/pdfs/DoD/instructions/102510p.pdf
" DoD Science, Technology, Engineering, and Mathematics (STEM) Education Programs and Activities",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/102511p.pdf?ver=2020-08-26-102256-227,2021-01-29 14:33,2021-01-30 11:54,True,102511p.pdf,../documents/pdfs/DoD/instructions/102511p.pdf
Victim and Witness Assistance ,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/103002p.pdf?ver=2020-09-02-122420-227,2021-01-29 14:33,2021-01-30 11:54,True,103002p.pdf,../documents/pdfs/DoD/instructions/103002p.pdf
Telework Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/103501p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,103501p.pdf,../documents/pdfs/DoD/instructions/103501p.pdf
National Defense Executive Reserve (NDER),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110006p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,110006p.pdf,../documents/pdfs/DoD/instructions/110006p.pdf
DoD Surveys,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110013p.pdf?ver=2019-04-08-125316-290,2021-01-29 14:33,2021-01-30 11:54,True,110013p.pdf,../documents/pdfs/DoD/instructions/110013p.pdf
Equal Opportunity in Off-Base Housing,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110016p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,110016p.pdf,../documents/pdfs/DoD/instructions/110016p.pdf
Voluntary Services in the Department of Defense,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110021p.pdf?ver=2019-04-15-120138-457,2021-01-29 14:33,2021-01-30 11:54,True,110021p.pdf,../documents/pdfs/DoD/instructions/110021p.pdf
Policy and Procedures for Determining Workforce Mix,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110022p.pdf?ver=2019-03-11-081731-063,2021-01-29 14:33,2021-01-30 11:54,True,110022p.pdf,../documents/pdfs/DoD/instructions/110022p.pdf
Detail of Personnel to OSD,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110023p.pdf?ver=2020-06-01-091509-773,2021-01-29 14:33,2021-01-30 11:54,True,110023p.pdf,../documents/pdfs/DoD/instructions/110023p.pdf
Innovative Readiness Training (IRT): Support and Services for Eligible Organizations and Activities Outside Department of Defense,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/110024p.pdf?ver=2020-05-05-125649-050,2021-01-29 14:33,2021-01-30 11:54,True,110024p.pdf,../documents/pdfs/DoD/instructions/110024p.pdf
National Language Service Corps (NLSC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/111002p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,111002p.pdf,../documents/pdfs/DoD/instructions/111002p.pdf
Programming and Accounting for Active Component (AC) Military Manpower,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/112011p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,112011p.pdf,../documents/pdfs/DoD/instructions/112011p.pdf
Vending Facility Program for the Blind on DoD-Controlled Federal Property,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/112503p.pdf?ver=2019-03-11-081730-423,2021-01-29 14:33,2021-01-30 11:54,True,112503p.pdf,../documents/pdfs/DoD/instructions/112503p.pdf
Qualitative Distribution of Military Manpower,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/114501p.pdf?ver=2019-03-22-095340-833,2021-01-29 14:33,2021-01-30 11:54,True,114501p.pdf,../documents/pdfs/DoD/instructions/114501p.pdf
Screening the Ready Reserve,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120007p.PDF?ver=hqZfWCbTPwE7yvbmxALGBA%3d%3d,2021-01-29 14:33,,False,None,None
Assignment to and Transfer Between Reserve Categories and Discharge from Reserve Status,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120015p.pdf?ver=2019-11-07-071740-817,2021-01-29 14:33,2021-01-30 11:54,True,120015p.pdf,../documents/pdfs/DoD/instructions/120015p.pdf
The United States Property and Fiscal Officer (USPFO) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120018p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,120018p.pdf,../documents/pdfs/DoD/instructions/120018p.pdf
"Civilian Employment and Reemployment Rights for Service Members, Former Service Members and Applicants of the Uniformed Services",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120512p.pdf?ver=2019-03-11-081728-330,2021-01-29 14:33,2021-01-30 11:54,True,120512p.pdf,../documents/pdfs/DoD/instructions/120512p.pdf
Junior Reserve Officers' Training Corps (JROTC) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120513p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,120513p.pdf,../documents/pdfs/DoD/instructions/120513p.pdf
Full-Time Support (FTS) to the Reserve Components,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120518p.pdf?ver=2020-06-05-095821-867,2021-01-29 14:33,2021-01-30 11:54,True,120518p.pdf,../documents/pdfs/DoD/instructions/120518p.pdf
Reserve Component Incentive Programs Procedures,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120521p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,120521p.pdf,../documents/pdfs/DoD/instructions/120521p.pdf
Employer Support of the Guard and Reserve (ESGR),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/120522_dodi_2017.pdf,2021-01-29 14:33,2021-01-30 11:54,True,120522_dodi_2017.pdf,../documents/pdfs/DoD/instructions/120522_dodi_2017.pdf
"Uniform Reserve, Training, and, Retirement Categories for the Reserve Components",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121506p.pdf?ver=2019-03-11-081732-937,2021-01-29 14:33,2021-01-30 11:54,True,121506p.pdf,../documents/pdfs/DoD/instructions/121506p.pdf
Service Credit for Non-Regular Retirement,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121507p.pdf?ver=2019-07-30-074549-967,2021-01-29 14:33,2021-01-30 11:54,True,121507p.pdf,../documents/pdfs/DoD/instructions/121507p.pdf
Senior Reserve Officers' Training Corps (ROTC) Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121508p.pdf?ver=2019-01-29-121836-737,2021-01-29 14:33,2021-01-30 11:54,True,121508p.pdf,../documents/pdfs/DoD/instructions/121508p.pdf
Ready Reserve Member Participation Policy,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121513p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,121513p.pdf,../documents/pdfs/DoD/instructions/121513p.pdf
Military Reserve Exchange Program (MREP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121515p.pdf?ver=2019-01-29-122059-877,2021-01-29 14:33,2021-01-30 11:54,True,121515p.pdf,../documents/pdfs/DoD/instructions/121515p.pdf
Educational Requirements for Appointment to a Grade Above First Lieutenant or Lieutenant (Junior Grade) in a Reserve Component,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121517p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,121517p.pdf,../documents/pdfs/DoD/instructions/121517p.pdf
Reserve Component (RC) Use of Electronic-Based Distributed Learning Methods for Training,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121521p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,121521p.pdf,../documents/pdfs/DoD/instructions/121521p.pdf
"Reserve Component Representation, North Atlantic Treaty Organization (NATO) National Reserve Forces Committee (NRFC) and NATO Schools",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/121522p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,121522p.pdf,../documents/pdfs/DoD/instructions/121522p.pdf
Equipping the Reserve Forces,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/122506p.pdf?ver=2019-02-26-152341-873,2021-01-29 14:33,2021-01-30 11:54,True,122506p.pdf,../documents/pdfs/DoD/instructions/122506p.pdf
Reserve Component (RC) Facilities Programs and Unit Stationing,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/122508p.pdf?ver=2020-02-28-131945-657,2021-01-29 14:33,2021-01-30 11:54,True,122508p.pdf,../documents/pdfs/DoD/instructions/122508p.pdf
Billeting for Reserve Component Members,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/122509p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,122509p.pdf,../documents/pdfs/DoD/instructions/122509p.pdf
Management of the Standby Reserve,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/123509p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,123509p.pdf,../documents/pdfs/DoD/instructions/123509p.pdf
Management of Individual Mobilization Augmentees (IMAs),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/123511p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,123511p.pdf,../documents/pdfs/DoD/instructions/123511p.pdf
Accessing the Reserve Components (RC),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/123512p.pdf?ver=2019-02-26-152340-327,2021-01-29 14:33,2021-01-30 11:54,True,123512p.pdf,../documents/pdfs/DoD/instructions/123512p.pdf
Administration and Management of the Individual Ready Reserve (IRR) and the Inactive National Guard (ING),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/123513p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,123513p.pdf,../documents/pdfs/DoD/instructions/123513p.pdf
Reserve Component (RC) Line of Duty Determination for Medical and Dental Treatments and Incapacitation Pay Entitlements,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/124101p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,124101p.pdf,../documents/pdfs/DoD/instructions/124101p.pdf
Reserve Income Replacement Program (RIRP),Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/124105p.pdf?ver=2018-05-15-103536-647,2021-01-29 14:33,2021-01-30 11:54,True,124105p.pdf,../documents/pdfs/DoD/instructions/124105p.pdf
TRICARE Reserve Select and TRICARE Retired Reserve Programs,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/124106p.pdf?ver=2019-07-24-072925-743,2021-01-29 14:33,2021-01-30 11:54,True,124106p.pdf,../documents/pdfs/DoD/instructions/124106p.pdf
DoD Reserve Forces Senior Enlisted Advisors Council,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/125002p.pdf,2021-01-29 14:33,2021-01-30 11:54,True,125002p.pdf,../documents/pdfs/DoD/instructions/125002p.pdf
Inter-Service and Inter-Component Transfers of Service Members,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130004_dodi_2017.pdf,2021-01-29 14:33,2021-01-30 11:54,True,130004_dodi_2017.pdf,../documents/pdfs/DoD/instructions/130004_dodi_2017.pdf
Conscientious Objectors,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130006_dodi_2017.pdf,2021-01-29 14:33,2021-01-30 11:54,True,130006_dodi_2017.pdf,../documents/pdfs/DoD/instructions/130006_dodi_2017.pdf
Military Funeral Support,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130015p.pdf?ver=2017-12-27-134056-950,2021-01-29 14:33,2021-01-30 11:54,True,130015p.pdf,../documents/pdfs/DoD/instructions/130015p.pdf
Religious Liberty in the Military Services,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130017p.pdf?ver=2020-09-01-151756-730,2021-01-29 14:33,2021-01-30 11:54,True,130017p.pdf,../documents/pdfs/DoD/instructions/130017p.pdf
"Department of Defense (DoD) Personnel Casualty Matters, Policies, and Procedures",Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130018p.pdf?ver=2019-02-26-152332-123,2021-01-29 14:33,2021-01-30 11:54,True,130018p.pdf,../documents/pdfs/DoD/instructions/130018p.pdf
DoD Joint Officer Management (JOM) Program,Executive Services Directorate,https://www.esd.whs.mil/Directives/issuances/dodi/,https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/130019p.pdf?ver=2018-04-03-114842-923,2021-01-29 14:33,2021-01-30 11:54,True,130019p.pdf,../documents/pdfs/DoD/instructions/130019p.pdf
