Title,source,source link,link,link date
APPLICANT PROCESSING AND ASSIGNMENTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2101-o/restricted_access.pdf,2021-01-29 14:39
RELEASE/DISQUALIFICATION OF PERSONNEL FROM DUTY WITH AFOSI,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2103/generic_stocked_and_issued_-_copy_(2).pdf,2021-01-29 14:39
"FORUMS SPONSORED BY AFOSI, ORGANIZATIONAL DEVELOPMENT",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2206/afosii36-2206.pdf,2021-01-29 14:39
AFIT EDUCATION PROGRAM OPPORTUNITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2602/afosii36-2602.pdf,2021-01-29 14:39
HONORS AND AWARDS PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2801/afosii36-2801.pdf,2021-01-29 14:39
STANDARDS OF PROFESSIONAL CONDUCT FOR AFOSI PERSONNEL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-2901/afosii36-2901.pdf,2021-01-29 14:39
"LANGUAGE, REGIONAL EXPERTISE, AND CULTURE PROGRAM",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-4010-o/afosii36-4010-o.pdf,2021-01-29 14:39
PAY ADMINISTRATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii36-801/afosii36-801.pdf,2021-01-29 14:39
MANAGEMENT OF OUT-OF-COMMANDAND EDUCATIONAL REQUIREMENTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii38-202/afosii38-202.pdf,2021-01-29 14:39
OFFENSIVE COUNTERINTELLIGENCE OPERATIONS PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-101-s/afosii71-101-s.pdf,2021-01-29 14:39
CYBER INVESTIGATIONS AND OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-103v5-s/afosii71-103v5-s.pdf,2021-01-29 14:39
COUNTERINTELLIGENCE AND INVESTIGATIVE CONTINGENCY FUNDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-111-o/afosii71-111-o.pdf,2021-01-29 14:39
LIAISON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-112/stocked_and_issued.pdf,2021-01-29 14:39
ARMORED VEHICLE PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-115-o/restricted_access.pdf,2021-01-29 14:39
DISCLOSURE OF AFOSI-ORIGINATED CLASSIFIED COUNTERINTELLIGENCE INFORMATION AND LAW ENFORCEMENT INFORMATION TOFOREIGN GOVERNMENTS AND INTERNATIONAL ORGANIZATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-127/afosii71-127.pdf,2021-01-29 14:39
PSYCHOPHYSIOLOGICAL DETECTION OF DECEPTION EXAMINATIONS OF ASSETS USED IN COUNTERESPIONAGE OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-135-s/afosii71-135-s.pdf,2021-01-29 14:39
PSYCHOPHYSIOLOGICAL DETECTION OF DECEPTION (PDD) EXAMINATIONS OF HOST NATIONAL AFOSI EMPLOYEES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-136-c/afosii71-136-c.pdf,2021-01-29 14:39
INVESTIGATIONS OF AFOSI PERSONNEL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii71-138-o/afosii71-138-o.pdf,2021-01-29 14:39
"BADGES, CREDENTIALS, AND IDENTIFICATION CARDS",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii90-203-o/afosii90-203-o.pdf,2021-01-29 14:39
OVERSIGHT OF COUNTERINTELLIGENCE ACTIVITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosii90-205/afosii90-205.pdf,2021-01-29 14:39
AGENT TRAINING PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman36-2209-o/afosiman36-2209-o.pdf,2021-01-29 14:39
AIR FORCE POLYGRAPH PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v1/afosiman71-103v1.pdf,2021-01-29 14:39
FORENSIC SCIENCES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v2/generic_fouo.pdf,2021-01-29 14:39
TECHNICAL SERVICES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v3/afosiman71-103v3.pdf,2021-01-29 14:39
TECHNICAL SURVEILLANCE COUNTERMEASURES (U),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v4-s/afosiman71-103v4-s.pdf,2021-01-29 14:39
FORENSIC PSYCHOPHYSIOLOGICAL DETECTION OF DECEPTION (PDD) EXAMINATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-103v7/generic_stocked_and_issued.pdf,2021-01-29 14:39
BEHAVIORIAL SCIENCES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-109/afosiman71-109.pdf,2021-01-29 14:39
"FIREARMS, USE OF FORCE, AND APPREHENSION TACTICS",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-113-o/afosiman71-113-o.pdf,2021-01-29 14:39
CRIMINAL INVESTIGATIVE SOURCE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-118v1-o/restricted_access.pdf,2021-01-29 14:39
UNDERCOVER OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-118v3-o/restricted_access.pdf,2021-01-29 14:39
GENERAL INVESTIGATIVE METHODS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-118v4-o/afosiman71-118v4-o.pdf,2021-01-29 14:39
PROCESSING AND REPORTING INVESTIGATIVE MATTERS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-121/generic_restricted.pdf,2021-01-29 14:39
CRIMINAL INVESTIGATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-122v1-o/afosiman71-122v1-o.pdf,2021-01-29 14:39
PROCUREMENT FRAUD INVESTIGATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-122v2-o/afosiman71-122v2-o.pdf,2021-01-29 14:39
EXECUTION OF AFOSI'S COUNTERINTELLIGENCE MISSION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-144v1/afosiman71-144v1.pdf,2021-01-29 14:39
COUNTERINTELLIGENCE (CI) SUPPORT TO RESEARCH AND DEVELOPMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-144v2-o/afosiman71-144v2-o.pdf,2021-01-29 14:39
PROTECTIVE SERVICE OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-144v3-o/afosiman71-144v3-o.pdf,2021-01-29 14:39
COUNTERINTELLIGENCE SUPPORT TO INFOSTRUCTURE AND INFORMATION OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiman71-144v6-o/afosiman71-144-o.pdf,2021-01-29 14:39
"AFOSI FIELD INVESTIGATIONS REGIONS 1, 2, 3, 4, 5, 6, AND 8",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3910/afosimd3910.pdf,2021-01-29 14:39
US AIR FORCE SPECIAL INVESTIGATIONS ACADEMY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3912/afosimd3912.pdf,2021-01-29 14:39
AFOSI SPECIALTY FIELD INVESTIGATIONS SQUADRONS (FIS),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3913/afosimd3913.pdf,2021-01-29 14:39
AFOSI FIELD INVESTIGATIONS SQUADRONS (FIS),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3914/afosimd3914.pdf,2021-01-29 14:39
AFOSI FIELD SUPPORT SQUADRON,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3915-o/afosimd3915-o.pdf,2021-01-29 14:39
"AFOSI INVESTIGATIONS, COLLECTIONS, AND OPERATIONS NEXUS (ICON) SQUADRON",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3916/afosimd3916.pdf,2021-01-29 14:39
AFOSI OFFICE OF SPECIAL PROJECTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3917/afosimd3917.pdf,2021-01-29 14:39
AFOSI OFFICE OF PROCUREMENT FRAUD INVESTIGATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosimd3918/afosimd3918.pdf,2021-01-29 14:39
CASUALTY AND CRITICAL INCIDENT MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosipam36-3003/afosipam36-3003.pdf,2021-01-29 14:39
SURVEILLANCE OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosipam71-114/afosipam71-114.pdf,2021-01-29 14:39
DEPLOYMENT GUIDE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosipam71-140/afosipam71-140.pdf,2021-01-29 14:39
MAILING PROCEDURES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiva33-309/afosiva33-309.pdf,2021-01-29 14:39
DOMESTIC VIOLENCE AMENDMENT LAUTENBERG NOTICE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiva71-110/afosiva71-110.pdf,2021-01-29 14:39
"THE AFOSI FRAUD, WASTE, AND ABUSE INSPECTOR GENERAL COMPLAINT SYSTEM",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiva90-206/afosiva90-206.pdf,2021-01-29 14:39
HQ AFOSI SAFETY OFFICERS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/afosiva91-202/afosiva91-202-o.pdf,2021-01-29 14:39
SPECIAL INVESTIGATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afosi/publication/cfetp7s0x1_71sx_1811-o/cfetp7s0x171sx1811-o.pdf,2021-01-29 14:39
AIR FORCE PERSONNEL CENTER OPERATIONS CENTER,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci10-100/afpci10-100.pdf,2021-01-29 14:39
SECURITY PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci31-100/afpci31-100.pdf,2021-01-29 14:39
AFPC PARKING PLAN,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci31-101/afpci31-101.pdf,2021-01-29 14:39
AFPC RECORDS MANAGEMENT PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci33-105/afpci33-105.pdf,2021-01-29 14:39
ENLISTED QUALITY FORCE REVIEW BOARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-102/afpci36-102.pdf,2021-01-29 14:39
ENLISTED RETENTION BOARDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-103/afpci36-103.pdf,2021-01-29 14:39
AFPC STATUS REVIEW OF MISSING PERSONNEL,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-104/afpci36-104.pdf,2021-01-29 14:39
BOARDS OF INQUIRY FOR PERSONNEL MISSING UNDER HOSTILE CONDITIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-106/afpci36-106.pdf,2021-01-29 14:39
OFFICIAL DUTY HOURS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-107/afpci36-107.pdf,2021-01-29 14:39
AIR FORCE PERSONNEL PROGRAM IMPLEMENTATION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-108/afpci36-108.pdf,2021-01-29 14:39
REDUCTION-IN-FORCE BOARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-109/afpci36-109.pdf,2021-01-29 14:39
FORCE SHAPING BOARDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-110/afpci36-110.pdf,2021-01-29 14:39
SELECTIVE EARLY RETIREMENT BOARDS AND ENHANCED SELECTIVE EARLY RETIREMENT BOARDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-111/afpci36-111.pdf,2021-01-29 14:39
LINE OFFICER INITIAL SKILL TRAINING RECLASSIFICATION PROCEDURES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-112/afpci36-112.pdf,2021-01-29 14:39
USAF OFFICER PROMOTION REVIEW BOARD (0-6 & BELOW),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-113/afpci36-113.pdf,2021-01-29 14:39
PURPLE HEART REVIEW BOARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-114/afpci36-114.pdf,2021-01-29 14:39
FITNESS ASSESSMENT APPEALS BOARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-115/afpci36-115.pdf,2021-01-29 14:39
AIR FORCE PERSONNEL CENTER FORCE SUPPORT LIEUTENANT DEVELOPMENT PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-116/afpci36-116.pdf,2021-01-29 14:39
Dress and Appearance Standards,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-117/afpci36-117.pdf,2021-01-29 14:39
USAF SELECTION BOARD SECRETARIAT RECORDER AUGMENTATION AND ADMINISTRATIVE SUPPORT DUTY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-118/afpci36-118.pdf,2021-01-29 14:39
DOD CIVILIAN PARTICIPATION IN PHYSICAL FITNESS AND WELLNESS ACTIVITIES,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci36-119/afpci36-119.pdf,2021-01-29 14:39
AFPC GOVERNANCE PROCESS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpci90-202/afpci90-202.pdf,2021-01-29 14:39
THE INSPECTOR GENERAL (IG) COMPLAINT PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/,2021-01-29 14:39
REPORT ALL MISHAPS AND HAZARDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpc/publication/afpcva91-100/afpcva91-100.pdf,2021-01-29 14:39
PUBLICATIONS AND FORMS MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpaa/publication/afi33-360_afpaasup/afi33-360_afpaasup.pdf,2021-01-29 14:39
CYBERSPACE MAINTENANCE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpaa/publication/afpaai17-101/afpaai17-101.pdf,2021-01-29 14:39
Telework Program,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afpaa/publication/afpaai36-801/afpaai36-801.pdf,2021-01-29 14:39
AIRCRAFT AND EQUIPMENT MAINTENANCE MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/nasic/publication/afi21-101_nasicsup_i/afi21-101_nasicsup_i.pdf,2021-01-29 14:39
"INTRA-SERVICE, INTRA-AGENCY, AND INTER-AGENCY SUPPORT AGREEMENT PROCEDURES",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/nasic/publication/afi25-201_nasicsup_i/afi25-201_nasicsup.pdf,2021-01-29 14:39
AIR FORCE TRAINING PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/nasic/publication/afi36-2201_nasicsup/afi36-2201_nasicsup.pdf,2021-01-29 14:39
