Title,source,source link,link,link date,downloaded on,download success,file name,file path
Establishing the President's Advisory 1776 Commission,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-11-05/pdf/2020-24793.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-24793.pdf,documents/pdfs/EO/EO/2020-24793.pdf
Creating Schedule F in the Excepted Service,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-10-26/pdf/2020-23780.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-23780.pdf,documents/pdfs/EO/EO/2020-23780.pdf
Establishing the One Trillion Trees Interagency Council,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-10-16/pdf/2020-23115.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-23115.pdf,documents/pdfs/EO/EO/2020-23115.pdf
Modernizing America's Water Resource Management and Water Infrastructure,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-10-16/pdf/2020-23116.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-23116.pdf,documents/pdfs/EO/EO/2020-23116.pdf
Saving Lives Through Increased Support for Mental- and Behavioral-Health Needs,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-10-08/pdf/2020-22510.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-22510.pdf,documents/pdfs/EO/EO/2020-22510.pdf
Addressing the Threat to the Domestic Supply Chain From Reliance on Critical Minerals From Foreign Adversaries and Supporting the Domestic Mining and Processing Industries,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-10-05/pdf/2020-22064.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-22064.pdf,documents/pdfs/EO/EO/2020-22064.pdf
Protecting Vulnerable Newborn and Infant Children,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-10-02/pdf/2020-21960.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-21960.pdf,documents/pdfs/EO/EO/2020-21960.pdf
An America-First Healthcare Plan,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-10-01/pdf/2020-21914.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-21914.pdf,documents/pdfs/EO/EO/2020-21914.pdf
Combating Race and Sex Stereotyping,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-09-28/pdf/2020-21534.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-21534.pdf,documents/pdfs/EO/EO/2020-21534.pdf
Lowering Drug Prices by Putting America First,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-09-23/pdf/2020-21129.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-21129.pdf,documents/pdfs/EO/EO/2020-21129.pdf
Blocking Property of Certain Persons With Respect to the Conventional Arms Activities of Iran,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-09-23/pdf/2020-21160.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-21160.pdf,documents/pdfs/EO/EO/2020-21160.pdf
Lowering Drug Prices by Putting America First,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-09-18/pdf/2020-20887.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-20887.pdf,documents/pdfs/EO/EO/2020-20887.pdf
Targeting Opportunity Zones and Other Distressed Communities for Federal Site Locations,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-08-27/pdf/2020-19032.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-19032.pdf,documents/pdfs/EO/EO/2020-19032.pdf
"Combating Public Health Emergencies and Strengthening National Security by Ensuring Essential Medicines, Medical Countermeasures, and Critical Inputs Are Made in the United States",Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-08-14/pdf/2020-18012.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-18012.pdf,documents/pdfs/EO/EO/2020-18012.pdf
Fighting the Spread of COVID-19 by Providing Assistance to Renters and Homeowners,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-08-14/pdf/2020-18015.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-18015.pdf,documents/pdfs/EO/EO/2020-18015.pdf
"Addressing the Threat Posed by TikTok, and Taking Additional Steps To Address the National Emergency With Respect to the Information and Communications Technology and Services Supply Chain",Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-08-11/pdf/2020-17699.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-17699.pdf,documents/pdfs/EO/EO/2020-17699.pdf
"Addressing the Threat Posed by WeChat, and Taking Additional Steps To Address the National Emergency With Respect to the Information and Communications Technology and Services Supply Chain",Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-08-11/pdf/2020-17700.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-17700.pdf,documents/pdfs/EO/EO/2020-17700.pdf
Aligning Federal Contracting and Hiring Practices With the Interests of American Workers,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-08-06/pdf/2020-17363.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-17363.pdf,documents/pdfs/EO/EO/2020-17363.pdf
Improving Rural Health and Telehealth Access,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-08-06/pdf/2020-17364.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-17364.pdf,documents/pdfs/EO/EO/2020-17364.pdf
Access to Affordable Life-Saving Medications,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-29/pdf/2020-16623.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-16623.pdf,documents/pdfs/EO/EO/2020-16623.pdf
Increasing Drug Importation To Lower Prices for American Patients,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-29/pdf/2020-16624.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-16624.pdf,documents/pdfs/EO/EO/2020-16624.pdf
Lowering Prices for Patients by Eliminating Kickbacks to Middlemen,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-29/pdf/2020-16625.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-16625.pdf,documents/pdfs/EO/EO/2020-16625.pdf
The President's Executive Order on Hong Kong Normalization,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-17/pdf/2020-15646.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-15646.pdf,documents/pdfs/EO/EO/2020-15646.pdf
White House Hispanic Prosperity Initiative,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-14/pdf/2020-15338.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-15338.pdf,documents/pdfs/EO/EO/2020-15338.pdf
Building and Rebuilding Monuments to American Heroes,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-08/pdf/2020-14872.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-14872.pdf,documents/pdfs/EO/EO/2020-14872.pdf
"Protecting American Monuments, Memorials, and Statues and Combating Recent Criminal Violence",Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-02/pdf/2020-14509.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-14509.pdf,documents/pdfs/EO/EO/2020-14509.pdf
Continuing the President's National Council for the American Worker and the American Workforce Policy Advisory Board,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-01/pdf/2020-14328.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-14328.pdf,documents/pdfs/EO/EO/2020-14328.pdf
Modernizing and Reforming the Assessment and Hiring of Federal Job Candidates,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-07-01/pdf/2020-14337.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-14337.pdf,documents/pdfs/EO/EO/2020-14337.pdf
Strengthening the Child Welfare System for America's Children,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-06-29/pdf/2020-14077.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-14077.pdf,documents/pdfs/EO/EO/2020-14077.pdf
Safe Policing for Safe Communities,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-06-19/pdf/2020-13449.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-13449.pdf,documents/pdfs/EO/EO/2020-13449.pdf
Blocking Property of Certain Persons Associated With the International Criminal Court,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-06-15/pdf/2020-12953.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-12953.pdf,documents/pdfs/EO/EO/2020-12953.pdf
Accelerating the Nation's Economic Recovery From the COVID-19 Emergency by Expediting Infrastructure Investments and Other Activities,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-06-09/pdf/2020-12584.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-12584.pdf,documents/pdfs/EO/EO/2020-12584.pdf
Advancing International Religious Freedom,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-06-05/pdf/2020-12430.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-12430.pdf,documents/pdfs/EO/EO/2020-12430.pdf
Preventing Online Censorship,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-06-02/pdf/2020-12030.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-12030.pdf,documents/pdfs/EO/EO/2020-12030.pdf
Regulatory Relief To Support Economic Recovery,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-05-22/pdf/2020-11301.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-11301.pdf,documents/pdfs/EO/EO/2020-11301.pdf
Establishment of the Forced Labor Enforcement Task Force Under Section 741 of the United States- Mexico-Canada Agreement Implementation Act,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-05-20/pdf/2020-10993.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-10993.pdf,documents/pdfs/EO/EO/2020-10993.pdf
Delegating Authority Under the Defense Production Act to the Chief Executive Officer of the United States International Development Finance Corporation To Respond to the COVID-19 Outbreak,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-05-19/pdf/2020-10953.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-10953.pdf,documents/pdfs/EO/EO/2020-10953.pdf
Promoting American Seafood Competitiveness and Economic Growth,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-05-12/pdf/2020-10315.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-10315.pdf,documents/pdfs/EO/EO/2020-10315.pdf
Ordering the Selected Reserve of the Armed Forces to Active Duty,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-05-04/pdf/2020-09645.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-09645.pdf,documents/pdfs/EO/EO/2020-09645.pdf
Securing the United States Bulk-Power System,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-05-04/pdf/2020-09695.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-09695.pdf,documents/pdfs/EO/EO/2020-09695.pdf
Delegating Authority Under the Defense Production Act With Respect to Food Supply Chain Resources During the National Emergency Caused by the Outbreak of COVID- 19,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-05-01/pdf/2020-09536.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-09536.pdf,documents/pdfs/EO/EO/2020-09536.pdf
Establishment of the Interagency Labor Committee for Monitoring and Enforcement Under Section 711 of the United States-Mexico-Canada Agreement Implementation Act,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-05-01/pdf/2020-09537.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-09537.pdf,documents/pdfs/EO/EO/2020-09537.pdf
National Emergency Authority To Temporarily Extend Deadlines for Certain Estimated Payments,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-04-23/pdf/2020-08846.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-08846.pdf,documents/pdfs/EO/EO/2020-08846.pdf
Providing an Order of Succession Within the Department of the Interior,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-04-17/pdf/2020-08392.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-08392.pdf,documents/pdfs/EO/EO/2020-08392.pdf
Encouraging International Support for the Recovery and Use of Space Resources,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-04-10/pdf/2020-07800.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-07800.pdf,documents/pdfs/EO/EO/2020-07800.pdf
Establishing the Committee for the Assessment of Foreign Participation in the United States Telecommunications Services Sector,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-04-08/pdf/2020-07530.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-07530.pdf,documents/pdfs/EO/EO/2020-07530.pdf
Delegating Additional Authority Under the Defense Production Act With Respect to Health and Medical Resources To Respond to the Spread of COVID-19,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-04-01/pdf/2020-06969.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-06969.pdf,documents/pdfs/EO/EO/2020-06969.pdf
National Emergency Authority To Order the Selected Reserve and Certain Members of the Individual Ready Reserve of the Armed Forces to Active Duty,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-04-01/pdf/2020-06985.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-06985.pdf,documents/pdfs/EO/EO/2020-06985.pdf
Preventing Hoarding of Health and Medical Resources To Respond to the Spread of COVID-19,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-03-26/pdf/2020-06478.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-06478.pdf,documents/pdfs/EO/EO/2020-06478.pdf
Prioritizing and Allocating Health and Medical Resources to Respond to the Spread of COVID-19,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-03-23/pdf/2020-06161.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-06161.pdf,documents/pdfs/EO/EO/2020-06161.pdf
Establishment of the Interagency Committee on Trade in Automotive Goods Under Section 202A of the United States Mexico Canada Agreement Implementation Act,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-03-06/pdf/2020-04755.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-04755.pdf,documents/pdfs/EO/EO/2020-04755.pdf
Establishment of the Interagency Environment Committee for Monitoring and Enforcement Under Section 811 of the United States-Mexico-Canada Agreement Implementation Act,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-03-05/pdf/2020-04730.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-04730.pdf,documents/pdfs/EO/EO/2020-04730.pdf
Amending Executive Order 13803Reviving the National Space Council,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-02-20/pdf/2020-03556.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-03556.pdf,documents/pdfs/EO/EO/2020-03556.pdf
"Strengthening National Resilience Through Responsible Use of Positioning, Navigation, and Timing Services",Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-02-18/pdf/2020-03337.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-03337.pdf,documents/pdfs/EO/EO/2020-03337.pdf
Combating Human Trafficking and Online Child Exploitation in the United States,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-02-05/pdf/2020-02438.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-02438.pdf,documents/pdfs/EO/EO/2020-02438.pdf
"Ensuring Safe and Lawful E-Commerce for United States Consumers, Businesses, Government Supply Chains, and Intellectual Property Rights Holders",Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-02-05/pdf/2020-02439.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-02439.pdf,documents/pdfs/EO/EO/2020-02439.pdf
Imposing Sanctions With Respect to Additional Sectors of Iran,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2020-01-14/pdf/2020-00534.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2020-00534.pdf,documents/pdfs/EO/EO/2020-00534.pdf
Adjustments of Certain Rates of Pay,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-12-30/pdf/2019-28286.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-28286.pdf,documents/pdfs/EO/EO/2019-28286.pdf
"Providing for the Closing of Executive Departments and Agencies of the Federal Government on December 24, 2019",Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-12-20/pdf/2019-27678.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-27678.pdf,documents/pdfs/EO/EO/2019-27678.pdf
Combating Anti-Semitism,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-12-16/pdf/2019-27217.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-27217.pdf,documents/pdfs/EO/EO/2019-27217.pdf
Establishing the Task Force on Missing and Murdered American Indians and Alaska Natives,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-12-02/pdf/2019-26178.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-26178.pdf,documents/pdfs/EO/EO/2019-26178.pdf
Improving Federal Contractor Operations by Revoking Executive Order 13495,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-11-05/pdf/2019-24288.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-24288.pdf,documents/pdfs/EO/EO/2019-24288.pdf
Commission on Law Enforcement and the Administration of Justice,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-11-01/pdf/2019-24040.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-24040.pdf,documents/pdfs/EO/EO/2019-24040.pdf
President's Council of Advisors on Science and Technology,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-10-25/pdf/2019-23525.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-23525.pdf,documents/pdfs/EO/EO/2019-23525.pdf
Blocking Property and Suspending Entry of Certain Persons Contributing to the Situation in Syria,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-10-17/pdf/2019-22849.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-22849.pdf,documents/pdfs/EO/EO/2019-22849.pdf
Increasing Government Accountability for Administrative Actions by Reinvigorating Administrative PAYGO,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-10-16/pdf/2019-22749.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-22749.pdf,documents/pdfs/EO/EO/2019-22749.pdf
Promoting the Rule of Law Through Improved Agency Guidance Documents,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-10-15/pdf/2019-22623.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-22623.pdf,documents/pdfs/EO/EO/2019-22623.pdf
Promoting the Rule of Law Through Transparency and Fairness in Civil Administrative Enforcement and Adjudication,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-10-15/pdf/2019-22624.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-22624.pdf,documents/pdfs/EO/EO/2019-22624.pdf
Protecting and Improving Medicare for Our Nation's Seniors,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-10-08/pdf/2019-22073.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-22073.pdf,documents/pdfs/EO/EO/2019-22073.pdf
Continuance of Certain Federal Advisory Committees,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-10-02/pdf/2019-21630.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-21630.pdf,documents/pdfs/EO/EO/2019-21630.pdf
Enhancing State and Local Involvement in Refugee Resettlement,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-10-01/pdf/2019-21505.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-21505.pdf,documents/pdfs/EO/EO/2019-21505.pdf
Modernizing Influenza Vaccines in the United States to Promote National Security and Public Health,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-09-24/pdf/2019-20804.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-20804.pdf,documents/pdfs/EO/EO/2019-20804.pdf
Modernizing Sanctions To Combat Terrorism,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-09-12/pdf/2019-19895.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-19895.pdf,documents/pdfs/EO/EO/2019-19895.pdf
Establishing the National Quantum Initiative Advisory Committee,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-09-05/pdf/2019-19367.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-19367.pdf,documents/pdfs/EO/EO/2019-19367.pdf
Blocking Property of the Government of Venezuela,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-08-07/pdf/2019-17052.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-17052.pdf,documents/pdfs/EO/EO/2019-17052.pdf
Administration of Proliferation Sanctions and Amendment of Executive Order 12851,Federal Register,https://www.federalregister.gov/presidential-documents/executive-orders,https://www.govinfo.gov/content/pkg/FR-2019-08-05/pdf/2019-16879.pdf,2021-01-30 13:48,2021-01-30 13:44,True,2019-16879.pdf,documents/pdfs/EO/EO/2019-16879.pdf
